-147.07,-58.85
-149.63,-54.46
-152.02,-49.96
-154.25,-45.35
-156.30,-40.65
-158.18,-35.85
-159.87,-30.96
-161.39,-26.00
-162.71,-20.97
-163.84,-15.88
-164.78,-10.74
-165.52,-5.55
-166.07,-0.32
-166.41,4.94
-166.56,10.21
-166.50,15.49
-166.24,20.78
-165.77,26.06
-165.11,31.33
-164.24,36.57
-163.17,41.78
-161.91,46.95
-160.44,52.07
-158.79,57.14
-156.94,62.13
-154.90,67.06
-152.67,71.90
-150.26,76.65
-147.67,81.31
-144.91,85.86
-141.98,90.30
-138.89,94.62
-135.63,98.81
-132.22,102.87
-128.67,106.79
-124.97,110.57
-121.14,114.20
-117.18,117.67
-113.10,120.98
-108.90,124.12
-104.60,127.09
-100.20,129.89
-95.71,132.51
-91.13,134.95
-86.48,137.20
-81.75,139.27
-76.97,141.14
-72.14,142.82
-67.27,144.31
-62.36,145.61
-57.42,146.70
-52.47,147.60
-47.51,148.31
-42.55,148.81
-37.60,149.13
-32.66,149.24
-27.75,149.17
-22.87,148.90
-18.04,148.44
-13.25,147.80
-8.52,146.97
-3.86,145.96
0.73,144.78
5.24,143.42
9.66,141.89
13.99,140.20
18.22,138.35
22.33,136.35
26.34,134.20
30.22,131.90
33.98,129.47
37.60,126.90
41.09,124.22
44.44,121.41
47.64,118.49
50.69,115.48
53.58,112.36
56.32,109.16
58.89,105.87
61.30,102.51
63.55,99.09
65.62,95.61
67.53,92.08
69.26,88.50
70.82,84.90
72.21,81.27
73.42,77.62
74.46,73.96
75.33,70.30
76.03,66.65
76.55,63.01
76.90,59.40
77.09,55.81
77.12,52.27
76.98,48.77
76.68,45.32
76.22,41.94
75.62,38.62
74.86,35.38
73.96,32.21
72.93,29.14
71.76,26.16
70.46,23.28
69.03,20.50
67.49,17.84
65.84,15.29
64.08,12.87
62.23,10.56
60.28,8.39
58.24,6.36
56.13,4.45
53.95,2.69
51.70,1.08
49.40,-0.39
47.04,-1.72
44.65,-2.89
42.22,-3.91
39.76,-4.78
37.29,-5.49
34.81,-6.06
32.32,-6.47
29.84,-6.72
27.37,-6.82
24.92,-6.78
22.50,-6.58
20.11,-6.23
17.77,-5.74
15.48,-5.11
13.24,-4.33
11.07,-3.42
8.97,-2.38
6.95,-1.20
5.01,0.09
3.17,1.51
1.42,3.05
-0.23,4.70
-1.77,6.45
-3.20,8.30
-4.50,10.24
-5.69,12.28
-6.74,14.39
-7.67,16.58
-8.46,18.84
-9.11,21.15
-9.62,23.52
-9.98,25.94
-10.20,28.40
-10.27,30.89
-10.18,33.41
-9.95,35.94
-9.56,38.48
-9.01,41.02
-8.31,43.55
-7.46,46.08
-6.45,48.57
-5.29,51.04
-3.98,53.47
-2.52,55.86
-0.91,58.19
0.85,60.47
2.75,62.67
4.79,64.80
6.97,66.85
9.28,68.81
11.72,70.67
14.29,72.43
16.97,74.09
19.77,75.62
22.68,77.04
25.70,78.33
28.81,79.49
32.02,80.51
35.31,81.39
38.68,82.12
42.13,82.70
45.64,83.12
49.21,83.39
52.84,83.50
56.50,83.44
60.21,83.21
63.94,82.81
67.69,82.25
71.46,81.50
75.23,80.59
79.00,79.50
82.75,78.23
86.49,76.79
90.20,75.17
93.87,73.38
97.50,71.42
101.08,69.28
104.60,66.97
108.05,64.50
111.42,61.86
114.71,59.05
117.91,56.09
121.01,52.97
124.01,49.70
126.89,46.29
129.65,42.73
132.29,39.03
134.79,35.21
137.15,31.25
139.37,27.18
141.44,22.98
143.35,18.69
145.10,14.29
146.69,9.79
148.10,5.21
149.34,0.55
150.40,-4.19
151.28,-8.99
151.97,-13.85
152.47,-18.76
152.78,-23.70
152.90,-28.69
152.83,-33.69
152.56,-38.71
152.09,-43.74
151.42,-48.77
150.56,-53.79
149.49,-58.79
148.24,-63.77
146.78,-68.71
145.13,-73.60
143.29,-78.45
141.25,-83.23
139.03,-87.95
136.62,-92.59
134.03,-97.14
131.26,-101.60
128.31,-105.97
125.20,-110.22
121.91,-114.36
118.47,-118.38
114.87,-122.27
111.12,-126.02
107.22,-129.63
103.18,-133.10
99.02,-136.41
94.72,-139.56
90.31,-142.54
85.78,-145.36
81.16,-148.00
76.43,-150.46
71.61,-152.74
66.72,-154.84
61.75,-156.74
56.71,-158.45
51.62,-159.97
46.47,-161.29
41.29,-162.41
36.08,-163.34
30.84,-164.06
25.59,-164.58
20.33,-164.89
15.07,-165.01
9.83,-164.92
4.61,-164.64
-0.59,-164.15
-5.75,-163.47
-10.86,-162.59
-15.92,-161.52
-20.92,-160.26
-25.85,-158.81
-30.71,-157.18
-35.47,-155.37
-40.15,-153.38
-44.73,-151.22
-49.20,-148.90
-53.55,-146.42
-57.79,-143.78
-61.90,-140.99
-65.87,-138.05
-69.71,-134.98
-73.41,-131.78
-76.95,-128.45
-80.35,-125.01
-83.58,-121.45
-86.65,-117.80
-89.56,-114.04
-92.30,-110.20
-94.86,-106.28
-97.25,-102.29
-99.46,-98.24
-101.49,-94.12
-103.34,-89.96
-105.01,-85.77
-106.49,-81.54
-107.79,-77.28
-108.90,-73.02
-109.83,-68.74
-110.58,-64.47
-111.14,-60.21
-111.52,-55.97
-111.73,-51.75
-111.75,-47.57
-111.60,-43.43
-111.28,-39.34
-110.79,-35.31
-110.14,-31.35
-109.32,-27.45
-108.34,-23.64
-107.22,-19.91
-105.94,-16.27
-104.52,-12.74
-102.97,-9.31
-101.28,-5.98
-99.47,-2.78
-97.53,0.30
-95.48,3.26
-93.33,6.08
-91.07,8.77
-88.73,11.32
-86.29,13.73
-83.78,15.99
-81.19,18.10
-78.54,20.06
-75.84,21.86
-73.08,23.51
-70.29,25.00
-67.46,26.33
-64.60,27.50
-61.73,28.51
-58.85,29.36
-55.97,30.05
-53.09,30.59
-50.23,30.96
-47.39,31.17
-44.58,31.24
-41.81,31.14
-39.08,30.90
-36.40,30.51
-33.78,29.98
-31.23,29.31
-28.74,28.50
-26.34,27.56
-24.03,26.48
-21.80,25.29
-19.67,23.98
-17.65,22.55
-15.73,21.02
-13.93,19.39
-12.25,17.66
-10.69,15.84
-9.25,13.94
-7.95,11.96
-6.78,9.91
-5.75,7.80
-4.86,5.64
-4.12,3.43
-3.52,1.18
-3.06,-1.10
-2.76,-3.41
-2.61,-5.74
-2.60,-8.07
-2.75,-10.41
-3.05,-12.74
-3.50,-15.06
-4.09,-17.36
-4.84,-19.63
-5.74,-21.86
-6.78,-24.05
-7.96,-26.18
-9.28,-28.26
-10.75,-30.27
-12.34,-32.21
-14.07,-34.07
-15.92,-35.84
-17.90,-37.52
-20.00,-39.10
-22.21,-40.57
-24.52,-41.93
-26.94,-43.18
-29.46,-44.30
-32.07,-45.30
-34.76,-46.16
-37.53,-46.89
-40.38,-47.47
-43.29,-47.91
-46.26,-48.20
-49.28,-48.34
-52.34,-48.33
-55.44,-48.16
-58.57,-47.82
-61.72,-47.33
-64.88,-46.67
-68.04,-45.85
-71.21,-44.87
-74.36,-43.72
-77.50,-42.40
-80.61,-40.92
-83.68,-39.28
-86.72,-37.47
-89.70,-35.50
-92.62,-33.38
-95.48,-31.09
-98.27,-28.65
-100.97,-26.06
-103.59,-23.32
-106.11,-20.43
-108.52,-17.41
-110.83,-14.25
-113.02,-10.95
-115.09,-7.53
-117.03,-3.99
-118.84,-0.33
-120.50,3.44
-122.02,7.31
-123.39,11.28
-124.60,15.34
-125.65,19.49
-126.53,23.72
-127.25,28.01
-127.79,32.37
-128.15,36.78
-128.34,41.24
-128.35,45.74
-128.17,50.27
-127.80,54.82
-127.25,59.39
-126.51,63.96
-125.58,68.54
-124.46,73.10
-123.15,77.64
-121.65,82.16
-119.96,86.65
-118.09,91.08
-116.03,95.47
-113.78,99.80
-111.36,104.06
-108.75,108.24
-105.97,112.34
-103.01,116.35
-99.89,120.26
-96.60,124.06
-93.15,127.74
-89.55,131.30
-85.79,134.74
-81.89,138.04
-77.85,141.20
-73.68,144.21
-69.38,147.07
-64.95,149.77
-60.42,152.30
-55.77,154.66
-51.03,156.85
-46.19,158.86
-41.27,160.69
-36.27,162.34
-31.20,163.79
-26.07,165.05
-20.89,166.11
-15.66,166.98
-10.40,167.65
-5.11,168.11
0.20,168.38
5.52,168.44
10.84,168.30
16.16,167.96
21.46,167.41
26.74,166.66
31.98,165.71
37.19,164.56
42.34,163.22
47.44,161.68
52.47,159.94
57.42,158.02
62.30,155.92
67.08,153.63
71.77,151.16
76.35,148.52
80.82,145.71
85.17,142.74
89.40,139.61
93.49,136.33
97.45,132.90
101.26,129.33
104.92,125.63
108.43,121.80
111.77,117.85
114.95,113.79
117.96,109.62
120.80,105.35
123.46,101.00
125.94,96.56
128.24,92.05
130.35,87.47
132.27,82.84
134.00,78.15
135.55,73.42
136.89,68.66
138.05,63.88
139.01,59.08
139.77,54.27
140.35,49.47
140.73,44.67
140.92,39.89
140.92,35.14
140.73,30.43
140.35,25.75
139.80,21.13
139.06,16.56
138.15,12.06
137.06,7.63
135.80,3.29
134.38,-0.97
132.80,-5.13
131.07,-9.20
129.19,-13.15
127.16,-16.99
124.99,-20.71
122.69,-24.30
120.27,-27.77
117.72,-31.10
115.07,-34.28
112.31,-37.33
109.45,-40.22
106.50,-42.96
103.46,-45.54
100.35,-47.97
97.17,-50.23
93.93,-52.33
90.64,-54.27
87.30,-56.03
83.93,-57.63
80.52,-59.06
77.10,-60.32
73.67,-61.41
70.23,-62.33
66.79,-63.08
63.36,-63.66
59.96,-64.08
56.58,-64.33
53.23,-64.42
49.93,-64.35
46.68,-64.12
43.49,-63.74
40.36,-63.21
37.30,-62.54
34.31,-61.72
31.42,-60.76
28.61,-59.67
25.90,-58.46
23.29,-57.12
20.79,-55.66
18.40,-54.10
16.13,-52.42
13.99,-50.66
11.97,-48.79
10.08,-46.85
8.32,-44.82
6.71,-42.73
5.23,-40.57
3.90,-38.35
2.71,-36.09
1.68,-33.78
0.79,-31.44
0.05,-29.07
-0.54,-26.68
-0.97,-24.29
-1.25,-21.89
-1.38,-19.49
-1.36,-17.11
-1.19,-14.74
-0.87,-12.41
-0.40,-10.11
0.21,-7.85
0.96,-5.64
1.86,-3.49
2.89,-1.40
4.05,0.62
5.35,2.56
6.76,4.41
8.30,6.17
9.96,7.84
11.73,9.40
13.60,10.86
15.57,12.20
17.64,13.43
19.79,14.53
22.03,15.50
24.34,16.34
26.72,17.04
29.16,17.60
31.66,18.02
34.20,18.29
36.79,18.42
39.41,18.39
42.05,18.21
44.71,17.88
47.38,17.39
50.06,16.75
52.73,15.95
55.38,14.99
58.01,13.87
60.62,12.60
63.18,11.18
65.70,9.60
68.17,7.87
70.58,5.99
72.93,3.97
75.19,1.80
77.38,-0.51
79.48,-2.96
81.48,-5.54
83.38,-8.24
85.17,-11.08
86.84,-14.03
88.39,-17.09
89.82,-20.27
91.11,-23.54
92.26,-26.92
93.27,-30.38
94.13,-33.93
94.84,-37.56
95.39,-41.25
95.78,-45.01
96.01,-48.83
96.07,-52.69
95.96,-56.60
95.68,-60.54
95.23,-64.50
94.59,-68.48
93.78,-72.47
92.79,-76.47
91.63,-80.45
90.28,-84.42
88.75,-88.37
87.05,-92.28
85.16,-96.16
83.10,-99.98
80.87,-103.76
78.46,-107.46
75.88,-111.10
73.13,-114.65
70.22,-118.12
67.15,-121.49
63.92,-124.76
60.54,-127.92
57.00,-130.96
53.33,-133.88
49.51,-136.67
45.57,-139.32
41.49,-141.82
37.29,-144.18
32.98,-146.39
28.56,-148.43
24.04,-150.31
19.42,-152.02
14.72,-153.55
9.93,-154.91
5.07,-156.08
0.15,-157.07
-4.83,-157.87
-9.86,-158.48
-14.93,-158.89
-20.03,-159.11
-25.15,-159.13
-30.29,-158.95
-35.44,-158.58
-40.59,-158.00
-45.72,-157.23
-50.84,-156.25
-55.93,-155.07
-60.98,-153.70
-65.99,-152.13
-70.94,-150.37
-75.84,-148.41
-80.66,-146.27
-85.41,-143.93
-90.07,-141.42
-94.64,-138.72
-99.10,-135.85
-103.46,-132.80
-107.71,-129.59
-111.83,-126.22
-115.82,-122.69
-119.67,-119.01
-123.38,-115.19
-126.94,-111.22
-130.35,-107.13
-133.60,-102.90
-136.69,-98.56
-139.60,-94.11
-142.34,-89.56
-144.90,-84.90
-147.28,-80.16
-149.48,-75.34
-151.48,-70.44
-153.29,-65.48
-154.91,-60.47
-156.34,-55.40
-157.56,-50.30
-158.59,-45.16
-159.41,-40.01
-160.04,-34.83
-160.46,-29.66
-160.69,-24.48
-160.71,-19.32
-160.54,-14.18
-160.17,-9.07
-159.61,-3.99
-158.85,1.04
-157.90,6.02
-156.76,10.93
-155.44,15.78
-153.94,20.55
-152.26,25.23
-150.41,29.82
-148.39,34.32
-146.20,38.70
-143.86,42.98
-141.37,47.13
-138.73,51.16
-135.95,55.06
-133.04,58.82
-129.99,62.43
-126.83,65.91
-123.55,69.22
-120.17,72.39
-116.69,75.39
-113.11,78.23
-109.45,80.90
-105.72,83.40
-101.92,85.73
-98.05,87.88
-94.13,89.85
-90.17,91.65
-86.18,93.27
-82.15,94.71
-78.11,95.96
-74.05,97.04
-70.00,97.94
-65.94,98.65
-61.90,99.19
-57.88,99.55
-53.89,99.74
-49.94,99.75
-46.03,99.60
-42.18,99.28
-38.38,98.79
-34.66,98.15
-31.00,97.34
-27.43,96.39
-23.94,95.29
-20.55,94.05
-17.26,92.67
-14.08,91.16
-11.00,89.52
-8.04,87.76
-5.21,85.89
-2.50,83.91
0.07,81.84
2.52,79.66
4.82,77.41
6.98,75.07
8.99,72.66
10.86,70.18
12.57,67.65
14.13,65.06
15.54,62.44
16.79,59.78
17.88,57.09
18.82,54.39
19.60,51.68
20.22,48.96
20.69,46.24
21.00,43.54
21.15,40.86
21.16,38.21
21.01,35.59
20.71,33.02
20.27,30.50
19.69,28.03
18.96,25.63
18.10,23.30
17.11,21.05
15.99,18.88
14.75,16.80
13.39,14.82
11.92,12.94
10.35,11.16
8.67,9.50
6.90,7.96
5.03,6.54
3.09,5.25
1.07,4.09
-1.02,3.06
-3.17,2.17
-5.38,1.42
-7.63,0.81
-9.92,0.35
-12.25,0.03
-14.60,-0.13
-16.97,-0.15
-19.35,-0.01
-21.73,0.28
-24.10,0.72
-26.47,1.31
-28.81,2.05
-31.12,2.95
-33.39,3.99
-35.63,5.17
-37.81,6.51
-39.93,7.98
-41.98,9.59
-43.96,11.34
-45.86,13.23
-47.68,15.24
-49.40,17.38
-51.02,19.64
-52.53,22.01
-53.93,24.49
-55.22,27.08
-56.38,29.77
-57.41,32.55
-58.31,35.43
-59.06,38.38
-59.68,41.40
-60.15,44.50
-60.47,47.66
-60.63,50.87
-60.64,54.12
-60.49,57.42
-60.17,60.74
-59.69,64.10
-59.05,67.46
-58.24,70.84
-57.26,74.21
-56.11,77.58
-54.79,80.93
-53.31,84.26
-51.65,87.55
-49.83,90.81
-47.85,94.01
-45.70,97.17
-43.38,100.25
-40.91,103.27
-38.28,106.21
-35.50,109.06
-32.57,111.81
-29.49,114.47
-26.27,117.02
-22.92,119.45
-19.43,121.76
-15.81,123.94
-12.07,125.99
-8.21,127.90
-4.25,129.66
-0.18,131.27
3.99,132.72
8.25,134.02
12.59,135.14
17.01,136.10
21.50,136.88
26.04,137.49
30.65,137.91
35.30,138.15
39.98,138.21
44.70,138.08
49.44,137.76
54.19,137.24
58.95,136.54
63.70,135.64
68.44,134.55
73.16,133.26
77.86,131.79
82.51,130.12
87.12,128.26
91.67,126.22
96.17,123.98
100.59,121.57
104.93,118.97
109.19,116.19
113.35,113.24
117.41,110.12
121.37,106.84
125.20,103.39
128.91,99.78
132.49,96.02
135.94,92.12
139.24,88.08
142.39,83.90
145.38,79.59
148.22,75.16
150.89,70.62
153.38,65.97
155.70,61.22
157.85,56.37
159.80,51.44
161.57,46.44
163.15,41.36
164.54,36.23
165.73,31.04
166.72,25.80
167.51,20.54
168.10,15.24
168.49,9.92
168.67,4.60
168.66,-0.73
168.43,-6.05
168.01,-11.36
167.38,-16.64
166.56,-21.88
165.53,-27.09
164.31,-32.25
162.90,-37.35
161.29,-42.38
159.50,-47.34
157.52,-52.21
155.36,-57.00
153.02,-61.69
150.51,-66.27
147.84,-70.75
145.00,-75.10
142.00,-79.33
138.86,-83.43
135.57,-87.39
132.14,-91.21
128.58,-94.87
124.90,-98.39
121.10,-101.74
117.19,-104.93
113.17,-107.96
109.06,-110.81
104.86,-113.49
100.58,-115.98
96.22,-118.30
91.81,-120.43
87.34,-122.38
82.82,-124.14
78.26,-125.71
73.67,-127.09
69.06,-128.27
64.43,-129.27
59.80,-130.08
55.17,-130.70
50.55,-131.13
45.95,-131.37
41.38,-131.42
36.85,-131.29
32.36,-130.98
27.92,-130.49
23.54,-129.83
19.23,-128.99
14.99,-127.98
10.83,-126.82
6.76,-125.49
2.79,-124.00
-1.08,-122.37
-4.85,-120.59
-8.50,-118.67
-12.03,-116.62
-15.43,-114.44
-18.71,-112.15
-21.85,-109.73
-24.85,-107.22
-27.71,-104.60
-30.42,-101.89
-32.98,-99.09
-35.38,-96.21
-37.63,-93.27
-39.72,-90.26
-41.65,-87.19
-43.41,-84.08
-45.01,-80.93
-46.45,-77.75
-47.71,-74.54
-48.82,-71.32
-49.75,-68.10
-50.52,-64.87
-51.13,-61.65
-51.57,-58.45
-51.85,-55.27
-51.97,-52.12
-51.94,-49.02
-51.75,-45.96
-51.41,-42.95
-50.92,-40.00
-50.28,-37.13
-49.51,-34.33
-48.60,-31.60
-47.55,-28.97
-46.39,-26.43
-45.10,-23.99
-43.69,-21.66
-42.18,-19.44
-40.56,-17.33
-38.84,-15.34
-37.03,-13.48
-35.14,-11.74
-33.17,-10.14
-31.13,-8.68
-29.02,-7.35
-26.86,-6.17
-24.65,-5.13
-22.39,-4.23
-20.11,-3.49
-17.79,-2.89
-15.46,-2.44
-13.12,-2.15
-10.77,-2.01
-8.43,-2.01
-6.10,-2.17
-3.78,-2.48
-1.50,-2.94
0.75,-3.54
2.95,-4.29
5.11,-5.18
7.21,-6.21
9.24,-7.37
11.21,-8.67
13.09,-10.10
14.90,-11.66
16.61,-13.33
18.22,-15.13
19.73,-17.03
21.13,-19.04
22.42,-21.16
23.59,-23.36
24.63,-25.66
25.54,-28.04
26.32,-30.50
26.97,-33.03
27.47,-35.62
27.83,-38.26
28.03,-40.96
28.09,-43.69
28.00,-46.47
27.75,-49.26
27.34,-52.08
26.78,-54.91
26.06,-57.74
25.18,-60.56
24.14,-63.38
22.94,-66.17
21.58,-68.94
20.06,-71.67
18.39,-74.36
16.57,-76.99
14.59,-79.57
12.46,-82.08
10.18,-84.51
7.76,-86.86
5.19,-89.13
2.49,-91.30
-0.34,-93.36
-3.30,-95.32
-6.38,-97.16
-9.59,-98.88
-12.90,-100.48
-16.33,-101.93
-19.85,-103.25
-23.48,-104.43
-27.19,-105.45
-30.98,-106.32
-34.85,-107.04
-38.79,-107.59
-42.78,-107.97
-46.84,-108.19
-50.93,-108.23
-55.07,-108.10
-59.24,-107.79
-63.43,-107.30
-67.63,-106.64
-71.84,-105.79
-76.05,-104.75
-80.24,-103.54
-84.42,-102.14
-88.57,-100.55
-92.69,-98.79
-96.76,-96.84
-100.79,-94.71
-104.75,-92.41
-108.64,-89.93
-112.46,-87.28
-116.20,-84.46
-119.84,-81.47
-123.38,-78.31
-126.82,-75.00
-130.15,-71.53
-133.35,-67.92
-136.43,-64.15
-139.37,-60.25
-142.17,-56.21
-144.83,-52.05
-147.33,-47.76
-149.67,-43.36
-151.85,-38.84
-153.87,-34.23
-155.71,-29.52
-157.37,-24.72
-158.85,-19.84
-160.15,-14.89
-161.26,-9.87
-162.18,-4.80
-162.90,0.32
-163.43,5.48
-163.76,10.67
-163.89,15.89
-163.82,21.12
-163.55,26.36
-163.08,31.59
-162.40,36.81
-161.53,42.02
-160.45,47.19
-159.18,52.33
-157.70,57.43
-156.04,62.47
-154.18,67.44
-152.12,72.35
-149.89,77.18
-147.46,81.92
-144.86,86.57
-142.08,91.12
-139.13,95.56
-136.01,99.88
-132.73,104.08
-129.30,108.15
-125.71,112.08
-121.98,115.87
-118.11,119.52
-114.11,123.00
-109.99,126.33
-105.74,129.49
-101.39,132.49
-96.93,135.31
-92.38,137.95
-87.74,140.41
-83.01,142.69
-78.22,144.78
-73.36,146.67
-68.45,148.38
-63.49,149.89
-58.49,151.20
-53.46,152.32
-48.41,153.23
-43.35,153.95
-38.28,154.47
-33.22,154.80
-28.16,154.92
-23.13,154.85
-18.13,154.59
-13.17,154.13
-8.25,153.48
-3.39,152.64
1.41,151.62
6.15,150.42
10.80,149.04
15.37,147.49
19.85,145.77
24.23,143.88
28.50,141.83
32.66,139.63
36.70,137.28
40.62,134.79
44.41,132.16
48.06,129.40
51.57,126.52
54.94,123.52
58.15,120.41
61.21,117.20
64.11,113.89
66.85,110.49
69.43,107.02
71.83,103.47
74.07,99.86
76.14,96.19
78.03,92.47
79.74,88.72
81.28,84.93
82.65,81.11
83.83,77.28
84.84,73.45
85.68,69.61
86.34,65.78
86.82,61.97
87.14,58.19
87.28,54.43
87.26,50.72
87.07,47.05
86.72,43.44
86.21,39.89
85.55,36.42
84.73,33.01
83.78,29.69
82.68,26.46
81.44,23.33
80.08,20.30
78.58,17.37
76.97,14.56
75.25,11.87
73.42,9.30
71.49,6.85
69.46,4.54
67.35,2.36
65.16,0.33
62.89,-1.57
60.56,-3.32
58.18,-4.92
55.74,-6.37
53.26,-7.68
50.74,-8.82
48.20,-9.82
45.63,-10.66
43.06,-11.34
40.48,-11.87
37.91,-12.25
35.34,-12.47
32.80,-12.53
30.28,-12.45
27.80,-12.22
25.36,-11.84
22.97,-11.32
20.64,-10.65
18.36,-9.85
16.16,-8.91
14.04,-7.84
12.00,-6.65
10.05,-5.33
8.19,-3.90
6.44,-2.35
4.79,-0.70
3.26,1.05
1.84,2.90
0.55,4.83
-0.62,6.85
-1.66,8.95
-2.56,11.11
-3.33,13.34
-3.95,15.62
-4.43,17.94
-4.77,20.31
-4.95,22.71
-4.99,25.14
-4.88,27.59
-4.61,30.04
-4.19,32.50
-3.62,34.95
-2.89,37.39
-2.01,39.81
-0.99,42.20
0.19,44.55
1.52,46.86
3.00,49.12
4.62,51.32
6.38,53.45
8.28,55.51
10.31,57.49
12.48,59.38
14.78,61.18
17.19,62.87
19.73,64.46
22.38,65.94
25.14,67.30
28.00,68.53
30.96,69.63
34.01,70.60
37.14,71.42
40.35,72.11
43.64,72.64
46.98,73.02
50.39,73.25
53.84,73.31
57.34,73.22
60.87,72.95
64.43,72.53
68.01,71.93
71.60,71.16
75.19,70.22
78.78,69.11
82.36,67.83
85.91,66.37
89.44,64.74
92.93,62.94
96.37,60.97
99.76,58.83
103.10,56.53
106.36,54.06
109.54,51.43
112.64,48.64
115.65,45.69
118.56,42.60
121.36,39.35
124.05,35.96
126.62,32.44
129.07,28.78
131.38,24.99
133.55,21.08
135.57,17.05
137.45,12.91
139.17,8.67
140.73,4.33
